ticker,date,open,high,low,close,month,year,day_of_week,Daily_Change
BTC,2018-09-28,6716.78,6803.95,6547.05,6648.31,9,2018,4,-1.0061228014794699
BTC,2018-09-29,6648.74,6657.44,6474.64,6595.8,9,2018,5,-0.7898247825387283
BTC,2018-09-30,6595.82,6741.89,6548.26,6582.18,9,2018,6,-0.2064950422996481
BTC,2018-10-01,6581.9,6662.6,6515.27,6593.12,10,2018,0,0.16620633285628905
BTC,2018-10-02,6593.23,6618.78,6479.53,6551.55,10,2018,1,-0.630505739316134
BTC,2018-10-03,6551.54,6566.36,6429.75,6446.35,10,2018,2,-1.60572688905678
BTC,2018-10-04,6445.11,6620.79,6443.04,6580.36,10,2018,3,2.078850822558498
BTC,2018-10-05,6578.77,6615.33,6548.24,6591.38,10,2018,4,0.1674680412621976
BTC,2018-10-06,6591.38,6668.39,6563.33,6593.99,10,2018,5,0.03959717085040282
BTC,2018-10-07,6593.99,6599.57,6535.26,6572.95,10,2018,6,-0.3190784335432739
BTC,2018-10-08,6573.85,6697.92,6565.06,6660.6,10,2018,0,1.3334956146022758
BTC,2018-10-09,6660.55,6660.55,6589.53,6622.87,10,2018,1,-0.5664654835900729
BTC,2018-10-10,6622.8,6640.03,6489.16,6567.21,10,2018,2,-0.8404211467234024
BTC,2018-10-11,6566.91,6585.62,6173.1,6253.63,10,2018,3,-4.774934865795366
BTC,2018-10-12,6255.19,6296.39,6174.48,6265.96,10,2018,4,0.19716548628556652
BTC,2018-10-13,6265.47,6279.68,6234.62,6259.67,10,2018,5,-0.10038366028509715
BTC,2018-10-14,6259.13,6340.05,6257.43,6295.93,10,2018,6,0.5792637631057307
BTC,2018-10-15,6295.93,7198.02,6245.02,6543.5,10,2018,0,3.932222880495817
BTC,2018-10-16,6543.26,6722.6,6539.31,6576.06,10,2018,1,0.49759303125238574
BTC,2018-10-17,6576.38,6608.07,6511.64,6567.25,10,2018,2,-0.13397079710344428
BTC,2018-10-18,6566.89,6615.95,6460.72,6462.77,10,2018,3,-1.5909246640526842
BTC,2018-10-19,6462.45,6502.63,6445.06,6466.0,10,2018,4,0.04997856956072688
BTC,2018-10-20,6466.09,6514.55,6415.6,6434.05,10,2018,5,-0.49412310547478633
BTC,2018-10-21,6433.44,6557.37,6412.02,6534.59,10,2018,6,1.5626238527832292
BTC,2018-10-22,6534.54,6534.54,6462.37,6483.39,10,2018,0,-0.7835227611831752
BTC,2018-10-23,6483.27,6495.81,6439.33,6473.4,10,2018,1,-0.15408605683139287
BTC,2018-10-24,6473.39,6535.28,6464.13,6491.72,10,2018,2,0.283004294497502
BTC,2018-10-25,6491.56,6497.71,6442.15,6470.53,10,2018,3,-0.3264158035158671
BTC,2018-10-26,6471.17,6512.59,6441.84,6457.67,10,2018,4,-0.1987472432706361
BTC,2018-10-27,6457.75,6478.4,6446.69,6478.03,10,2018,5,0.31528399562070764
BTC,2018-10-28,6478.09,6483.21,6444.79,6460.29,10,2018,6,-0.27384868547999375
BTC,2018-10-29,6460.29,6483.2,6283.45,6311.74,10,2018,0,-2.299432378422639
BTC,2018-10-30,6311.92,6340.66,6286.35,6309.74,10,2018,1,-0.03168698330412445
BTC,2018-10-31,6307.46,6390.76,6241.91,6350.67,10,2018,2,0.6486796603346612
BTC,2018-11-01,6350.64,6401.52,6322.6,6379.51,11,2018,3,0.45412531276227686
BTC,2018-11-02,6379.51,6420.93,6371.65,6392.82,11,2018,4,0.20863671347799428
BTC,2018-11-03,6392.76,6398.09,6337.37,6374.94,11,2018,5,-0.2796887758453992
BTC,2018-11-04,6375.18,6497.44,6351.92,6447.79,11,2018,6,1.142755853388433
BTC,2018-11-05,6447.79,6475.7,6406.9,6432.91,11,2018,0,-0.23077674676129645
BTC,2018-11-06,6432.78,6473.27,6412.63,6468.23,11,2018,1,0.5490516733484441
BTC,2018-11-07,6468.24,6562.71,6464.84,6529.0,11,2018,2,0.939515137835234
BTC,2018-11-08,6529.03,6542.42,6439.67,6447.98,11,2018,3,-1.2409251033849045
BTC,2018-11-09,6447.83,6457.97,6352.55,6377.54,11,2018,4,-1.0924351502330953
BTC,2018-11-10,6377.55,6419.92,6375.62,6410.99,11,2018,5,0.5244969063306515
